signal_date,ticker,pattern_type,score,date,day_offset,open,high,low,close,volume,daily_return_pct
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-05,-21,1568.3,1609.9,1545.0,1600.4,438879,2.0468
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-08,-20,1593.0,1603.2,1530.1,1544.3,258066,-3.0571
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-09,-19,1585.0,1603.3,1563.0,1586.3,412115,0.082
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-10,-18,1590.0,1596.3,1541.0,1550.0,228655,-2.5157
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-11,-17,1550.0,1556.0,1510.0,1524.0,135105,-1.6774
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-12,-16,1542.0,1585.0,1531.2,1577.8,204027,2.3217
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-15,-15,1620.4,1660.4,1612.1,1629.1,659667,0.5369
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-16,-14,1640.8,1774.0,1635.0,1754.3,2871543,6.9174
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-17,-13,1769.9,1778.0,1739.2,1766.5,701834,-0.1921
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-18,-12,1770.5,1829.9,1764.5,1821.8,777730,2.8975
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-19,-11,1851.8,2009.7,1850.0,1983.6,2889807,7.1174
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-22,-10,2014.9,2072.0,1972.6,2061.8,2102912,2.3277
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-23,-9,2080.0,2126.0,2036.1,2088.0,1756958,0.3846
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-24,-8,2080.0,2110.0,2035.0,2099.1,789944,0.9183
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-25,-7,2104.9,2188.0,2088.0,2110.8,973817,0.2803
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-29,-6,2100.0,2110.0,1991.0,1998.1,967827,-4.8524
2026-07-07,WABAG,pocket_pivot,91.4,2026-06-30,-5,1998.2,2036.0,1985.0,2009.1,657094,0.5455
2026-07-07,WABAG,pocket_pivot,91.4,2026-07-01,-4,2036.0,2140.0,2026.0,2082.8,1427028,2.2986
2026-07-07,WABAG,pocket_pivot,91.4,2026-07-02,-3,2095.1,2208.0,2041.0,2190.3,1496365,4.5439
2026-07-07,WABAG,pocket_pivot,91.4,2026-07-03,-2,2210.0,2217.0,2058.0,2080.9,1100309,-5.8416
2026-07-07,WABAG,pocket_pivot,91.4,2026-07-06,-1,2088.8,2089.0,2035.0,2055.3,358575,-1.6038
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-01,-25,195.0,196.75,180.87,182.99,6463804,-6.159
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-02,-24,181.82,196.55,180.76,194.65,5733720,7.0564
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-03,-23,193.8,193.8,187.11,188.68,2369180,-2.6419
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-04,-22,188.95,197.5,187.64,192.69,3803681,1.9794
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-05,-21,193.99,208.0,191.63,203.6,10037123,4.9539
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-08,-20,200.0,212.4,196.5,198.24,7584443,-0.88
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-09,-19,201.9,204.85,198.77,202.47,2690747,0.2823
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-10,-18,204.99,205.65,195.82,197.0,3311996,-3.8978
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-11,-17,198.0,200.27,191.11,193.73,2665110,-2.1566
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-12,-16,197.5,203.5,197.05,201.91,4513813,2.2329
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-15,-15,205.51,218.0,204.65,215.34,11381936,4.7832
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-16,-14,217.4,219.0,204.32,206.6,11736724,-4.9678
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-17,-13,206.0,208.0,202.0,204.51,4504372,-0.7233
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-18,-12,204.51,206.97,200.1,202.25,5046488,-1.1051
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-19,-11,204.95,210.51,204.27,209.24,6366523,2.0932
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-22,-10,211.5,213.99,206.5,207.65,4402936,-1.8203
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-23,-9,207.65,208.7,200.26,202.2,2478475,-2.6246
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-24,-8,203.0,208.65,200.12,204.43,3212326,0.7044
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-25,-7,206.45,212.8,202.01,206.28,5565888,-0.0823
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-29,-6,207.49,211.0,203.35,208.54,3027204,0.506
2026-07-07,DIACABS,pocket_pivot,90.0,2026-06-30,-5,211.0,215.4,206.48,209.34,5770440,-0.7867
2026-07-07,DIACABS,pocket_pivot,90.0,2026-07-01,-4,211.0,212.0,207.17,208.73,1956053,-1.0758
2026-07-07,DIACABS,pocket_pivot,90.0,2026-07-02,-3,210.06,213.5,207.3,210.29,2429129,0.1095
2026-07-07,DIACABS,pocket_pivot,90.0,2026-07-03,-2,211.49,211.95,197.5,198.89,5306753,-5.9577
2026-07-07,DIACABS,pocket_pivot,90.0,2026-07-06,-1,213.0,218.77,212.6,218.77,13219723,2.7089
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-01,-25,41.42,41.85,40.6,41.06,10439366,-0.8691
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-02,-24,40.9,42.29,40.72,42.08,18833837,2.8851
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-03,-23,42.28,44.3,42.0,43.6,32825203,3.122
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-04,-22,43.61,44.87,43.25,44.61,26453430,2.2931
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-05,-21,44.57,44.97,43.69,44.0,15745980,-1.2789
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-08,-20,43.2,45.49,43.01,43.79,28341145,1.3657
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-09,-19,44.03,46.19,44.01,45.74,32575452,3.8837
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-10,-18,45.6,46.19,44.8,45.13,15930905,-1.0307
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-11,-17,44.9,45.75,44.86,45.32,13705352,0.9354
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-12,-16,45.5,47.5,45.5,46.66,35993222,2.5495
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-15,-15,47.2,48.55,46.54,46.92,26102262,-0.5932
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-16,-14,47.1,47.77,46.8,47.2,13747133,0.2123
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-17,-13,47.2,48.8,47.2,48.45,25436146,2.6483
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-18,-12,48.5,49.79,48.04,48.49,20768658,-0.0206
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-19,-11,48.5,49.15,48.05,48.46,14135084,-0.0825
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-22,-10,48.7,48.74,46.21,46.68,18373269,-4.1478
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-23,-9,46.68,47.0,45.65,45.82,13276313,-1.8423
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-24,-8,45.8,45.97,44.91,45.7,10525410,-0.2183
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-25,-7,46.0,46.7,45.1,45.41,12191719,-1.2826
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-29,-6,45.41,46.6,44.91,45.84,16488721,0.9469
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-06-30,-5,45.8,46.33,45.5,45.63,13306565,-0.3712
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-07-01,-4,45.8,46.44,45.35,45.46,9020753,-0.7424
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-07-02,-3,46.36,47.49,44.64,45.54,26554391,-1.7688
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-07-03,-2,45.95,46.7,45.33,46.1,16497948,0.3264
2026-07-07,SOUTHBANK,pocket_pivot,90.0,2026-07-06,-1,46.05,47.49,46.05,46.86,14421692,1.759
2026-07-07,COROMANDEL,vcp,85.0,2026-06-01,-25,1766.5,1830.6,1766.5,1787.7,487413,1.2001
2026-07-07,COROMANDEL,vcp,85.0,2026-06-02,-24,1774.1,1778.8,1735.1,1758.3,381257,-0.8906
2026-07-07,COROMANDEL,vcp,85.0,2026-06-03,-23,1749.5,1780.0,1731.0,1745.6,187179,-0.2229
2026-07-07,COROMANDEL,vcp,85.0,2026-06-04,-22,1745.6,1779.4,1729.1,1763.0,315159,0.9968
2026-07-07,COROMANDEL,vcp,85.0,2026-06-05,-21,1783.0,1817.3,1770.3,1796.8,402350,0.774
2026-07-07,COROMANDEL,vcp,85.0,2026-06-08,-20,1794.9,1794.9,1706.5,1751.1,200173,-2.4402
2026-07-07,COROMANDEL,vcp,85.0,2026-06-09,-19,1751.1,1820.0,1745.5,1807.1,298605,3.198
2026-07-07,COROMANDEL,vcp,85.0,2026-06-10,-18,1815.5,1889.9,1809.8,1880.7,623772,3.5913
2026-07-07,COROMANDEL,vcp,85.0,2026-06-11,-17,1876.8,1888.9,1840.0,1865.6,347574,-0.5968
2026-07-07,COROMANDEL,vcp,85.0,2026-06-12,-16,1876.0,1932.5,1858.0,1916.7,284986,2.1695
2026-07-07,COROMANDEL,vcp,85.0,2026-06-15,-15,1935.9,1999.0,1917.0,1986.3,469504,2.6034
2026-07-07,COROMANDEL,vcp,85.0,2026-06-16,-14,1995.0,2081.0,1980.8,2059.7,568500,3.2431
2026-07-07,COROMANDEL,vcp,85.0,2026-06-17,-13,2059.7,2064.7,1996.8,2035.9,408840,-1.1555
2026-07-07,COROMANDEL,vcp,85.0,2026-06-18,-12,2035.9,2076.0,1996.4,2068.2,497010,1.5865
2026-07-07,COROMANDEL,vcp,85.0,2026-06-19,-11,2068.2,2072.9,2002.0,2015.2,705768,-2.5626
2026-07-07,COROMANDEL,vcp,85.0,2026-06-22,-10,2025.0,2039.9,1977.0,1987.7,440750,-1.842
2026-07-07,COROMANDEL,vcp,85.0,2026-06-23,-9,1992.0,2000.0,1977.8,1990.0,115101,-0.1004
2026-07-07,COROMANDEL,vcp,85.0,2026-06-24,-8,1995.0,1995.0,1968.1,1990.0,175801,-0.2506
2026-07-07,COROMANDEL,vcp,85.0,2026-06-25,-7,1998.8,2008.7,1966.0,2000.4,192526,0.08
2026-07-07,COROMANDEL,vcp,85.0,2026-06-29,-6,2004.0,2032.0,1900.3,1913.9,955126,-4.496
2026-07-07,COROMANDEL,vcp,85.0,2026-06-30,-5,1919.9,2023.9,1918.0,2005.0,627136,4.4325
2026-07-07,COROMANDEL,vcp,85.0,2026-07-01,-4,2004.5,2008.9,1940.0,1993.2,380528,-0.5637
2026-07-07,COROMANDEL,vcp,85.0,2026-07-02,-3,2002.5,2020.0,1971.6,2006.3,349361,0.1898
2026-07-07,COROMANDEL,vcp,85.0,2026-07-03,-2,2016.2,2056.0,1996.1,2034.3,270143,0.8977
2026-07-07,COROMANDEL,vcp,85.0,2026-07-06,-1,2039.9,2059.8,2012.9,2055.4,180422,0.7598
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-01,-25,4226.1,4287.5,4150.0,4212.8,88619,-0.3147
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-02,-24,4210.0,4305.0,4170.2,4250.2,97366,0.9549
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-03,-23,4245.0,4250.0,4115.0,4169.5,83380,-1.7786
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-04,-22,4169.5,4218.9,4090.0,4103.1,105514,-1.5925
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-05,-21,4109.0,4200.0,4089.9,4105.4,131572,-0.0876
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-08,-20,4090.0,4135.0,4000.0,4069.1,80137,-0.511
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-09,-19,4081.0,4199.9,4081.0,4178.6,66447,2.3916
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-10,-18,4199.0,4302.0,4140.0,4203.2,188882,0.1
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-11,-17,4175.0,4193.9,4100.0,4112.3,90548,-1.5018
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-12,-16,4139.9,4215.0,4115.0,4159.0,66707,0.4614
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-15,-15,4275.0,4528.3,4251.3,4466.9,255346,4.4889
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-16,-14,4476.9,4526.4,4432.3,4467.7,44215,-0.2055
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-17,-13,4467.7,4524.7,4412.1,4475.5,64683,0.1746
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-18,-12,4456.4,4465.0,4375.3,4409.6,69459,-1.0502
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-19,-11,4400.0,4512.0,4395.2,4475.5,114567,1.7159
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-22,-10,4500.0,4592.0,4497.1,4539.2,47309,0.8711
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-23,-9,4539.2,4604.9,4455.9,4500.0,44608,-0.8636
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-24,-8,4493.7,4610.0,4493.7,4607.0,60301,2.5213
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-25,-7,4605.0,4660.0,4530.5,4627.1,101340,0.4799
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-29,-6,4627.1,4660.0,4431.0,4547.5,234673,-1.7203
2026-07-07,SUNDARMFIN,vcp,85.0,2026-06-30,-5,4558.6,4594.9,4476.7,4506.7,83076,-1.1385
2026-07-07,SUNDARMFIN,vcp,85.0,2026-07-01,-4,4550.0,4598.4,4485.1,4568.9,73944,0.4154
2026-07-07,SUNDARMFIN,vcp,85.0,2026-07-02,-3,4580.8,4616.6,4538.1,4589.2,42117,0.1834
2026-07-07,SUNDARMFIN,vcp,85.0,2026-07-03,-2,4609.0,4685.0,4550.0,4575.4,32759,-0.729
2026-07-07,SUNDARMFIN,vcp,85.0,2026-07-06,-1,4590.0,4610.0,4531.0,4601.2,60955,0.244
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-02,-25,1748.0,2063.0,1736.1,2016.1,2628387,15.3375
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-03,-24,2020.0,2185.0,1942.8,2122.2,3178753,5.0594
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-04,-23,2122.2,2159.2,2073.0,2099.9,487135,-1.0508
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-05,-22,2100.0,2150.0,1992.0,2043.3,528900,-2.7
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-08,-21,2029.1,2141.5,1989.4,2090.9,481967,3.0457
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-09,-20,2110.0,2262.5,2076.1,2242.1,895023,6.2607
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-10,-19,2254.9,2257.0,2114.0,2131.1,340226,-5.4903
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-11,-18,2115.0,2173.7,2033.1,2054.0,319584,-2.8842
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-12,-17,2091.1,2148.0,2078.8,2133.0,212251,2.0037
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-15,-16,2180.0,2199.1,2081.5,2108.1,174477,-3.2982
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-16,-15,2100.1,2102.5,2045.6,2076.5,138544,-1.1238
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-17,-14,2083.0,2164.2,2081.9,2152.4,222819,3.3317
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-18,-13,2168.0,2288.0,2156.9,2209.5,439344,1.9142
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-19,-12,2208.0,2213.6,2128.1,2138.2,152581,-3.1612
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-22,-11,2167.4,2169.0,2115.0,2123.6,122798,-2.0209
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-23,-10,2124.7,2142.4,2051.0,2067.5,118122,-2.6921
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-24,-9,2077.7,2124.0,2065.0,2076.6,141227,-0.0529
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-25,-8,2092.0,2098.0,1975.6,1989.0,170002,-4.9235
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-29,-7,1991.2,2007.0,1885.0,1892.2,202326,-4.9719
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-06-30,-6,1900.0,2057.8,1900.0,2035.9,251446,7.1526
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-07-01,-5,2058.0,2120.0,2017.7,2090.2,304582,1.5646
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-07-02,-4,2115.0,2269.7,2100.7,2231.3,669196,5.4988
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-07-03,-3,2241.0,2248.4,2156.2,2194.2,162948,-2.0884
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-07-06,-2,2194.2,2239.9,2125.6,2144.7,115034,-2.2559
2026-07-08,BALAMINES,pocket_pivot,100.0,2026-07-07,-1,2157.8,2159.0,2057.1,2067.8,104410,-4.1709
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-02,-25,181.82,196.55,180.76,194.65,5733720,7.0564
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-03,-24,193.8,193.8,187.11,188.68,2369180,-2.6419
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-04,-23,188.95,197.5,187.64,192.69,3803681,1.9794
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-05,-22,193.99,208.0,191.63,203.6,10037123,4.9539
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-08,-21,200.0,212.4,196.5,198.24,7584443,-0.88
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-09,-20,201.9,204.85,198.77,202.47,2690747,0.2823
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-10,-19,204.99,205.65,195.82,197.0,3311996,-3.8978
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-11,-18,198.0,200.27,191.11,193.73,2665110,-2.1566
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-12,-17,197.5,203.5,197.05,201.91,4513813,2.2329
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-15,-16,205.51,218.0,204.65,215.34,11381936,4.7832
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-16,-15,217.4,219.0,204.32,206.6,11736724,-4.9678
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-17,-14,206.0,208.0,202.0,204.51,4504372,-0.7233
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-18,-13,204.51,206.97,200.1,202.25,5046488,-1.1051
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-19,-12,204.95,210.51,204.27,209.24,6366523,2.0932
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-22,-11,211.5,213.99,206.5,207.65,4402936,-1.8203
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-23,-10,207.65,208.7,200.26,202.2,2478475,-2.6246
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-24,-9,203.0,208.65,200.12,204.43,3212326,0.7044
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-25,-8,206.45,212.8,202.01,206.28,5565888,-0.0823
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-29,-7,207.49,211.0,203.35,208.54,3027204,0.506
2026-07-08,DIACABS,pocket_pivot,100.0,2026-06-30,-6,211.0,215.4,206.48,209.34,5770440,-0.7867
2026-07-08,DIACABS,pocket_pivot,100.0,2026-07-01,-5,211.0,212.0,207.17,208.73,1956053,-1.0758
2026-07-08,DIACABS,pocket_pivot,100.0,2026-07-02,-4,210.06,213.5,207.3,210.29,2429129,0.1095
2026-07-08,DIACABS,pocket_pivot,100.0,2026-07-03,-3,211.49,211.95,197.5,198.89,5306753,-5.9577
2026-07-08,DIACABS,pocket_pivot,100.0,2026-07-06,-2,213.0,218.77,212.6,218.77,13219723,2.7089
2026-07-08,DIACABS,pocket_pivot,100.0,2026-07-07,-1,225.0,232.25,220.29,224.95,19539629,-0.0222
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-02,-25,605.1,624.45,591.05,606.9,688424,0.2975
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-03,-24,611.0,635.9,606.05,628.1,965297,2.7987
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-04,-23,630.95,639.4,625.6,631.1,378128,0.0238
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-05,-22,633.95,645.0,625.0,631.2,460846,-0.4338
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-08,-21,630.0,643.2,605.1,612.2,724056,-2.8254
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-09,-20,612.2,620.0,603.85,614.7,338573,0.4084
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-10,-19,620.5,620.5,600.2,604.45,165687,-2.5866
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-11,-18,605.3,618.4,600.75,609.25,495092,0.6526
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-12,-17,606.2,610.4,595.55,599.6,321666,-1.0887
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-15,-16,601.7,619.0,598.1,602.05,299653,0.0582
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-16,-15,602.05,605.9,586.0,587.5,245637,-2.4167
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-17,-14,585.05,595.85,578.05,589.4,268730,0.7435
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-18,-13,589.9,594.0,576.0,582.35,203423,-1.2799
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-19,-12,583.0,583.9,572.1,580.2,145001,-0.4803
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-22,-11,583.8,588.85,581.0,583.65,123164,-0.0257
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-23,-10,582.2,587.0,570.1,577.0,118848,-0.8932
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-24,-9,577.0,577.0,561.2,563.9,97404,-2.2704
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-25,-8,564.0,569.45,550.0,553.3,132315,-1.8972
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-29,-7,554.0,557.65,545.15,548.25,73802,-1.0379
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-06-30,-6,548.45,552.75,541.1,544.7,70016,-0.6837
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-07-01,-5,545.25,553.0,545.25,550.15,103589,0.8987
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-07-02,-4,554.0,554.95,547.75,552.85,69766,-0.2076
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-07-03,-3,554.85,557.9,550.25,553.5,87548,-0.2433
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-07-06,-2,549.85,552.8,543.0,545.25,71476,-0.8366
2026-07-08,JINDRILL,pocket_pivot,100.0,2026-07-07,-1,545.8,546.9,534.65,540.2,56466,-1.026
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-02,-25,764.05,834.0,764.05,824.8,105992,7.9511
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-03,-24,822.25,852.5,817.75,836.85,248298,1.7756
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-04,-23,830.0,860.0,821.15,834.85,103210,0.5843
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-05,-22,841.5,850.0,824.0,844.25,46242,0.3268
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-08,-21,840.0,884.2,828.1,842.55,215500,0.3036
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-09,-20,844.0,862.0,841.0,859.8,40587,1.872
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-10,-19,866.8,871.95,850.05,850.95,46365,-1.8286
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-11,-18,845.0,875.95,827.9,845.95,166387,0.1124
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-12,-17,847.0,935.0,847.0,917.1,496587,8.2763
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-15,-16,936.7,970.0,926.3,960.85,246525,2.5782
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-16,-15,967.0,1094.0,900.0,1048.15,777149,8.3919
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-17,-14,1028.85,1067.85,1006.35,1036.85,271306,0.7776
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-18,-13,1039.0,1049.7,1004.65,1008.25,80794,-2.9596
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-19,-12,1008.25,1010.1,965.0,979.05,107623,-2.8961
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-22,-11,992.9,997.5,950.0,958.15,83023,-3.4998
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-23,-10,961.95,1024.0,948.5,989.65,176964,2.8796
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-24,-9,996.1,1029.9,979.75,993.95,104662,-0.2158
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-25,-8,993.95,993.95,960.0,963.3,50344,-3.0837
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-29,-7,971.0,971.5,917.5,950.8,118442,-2.0803
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-06-30,-6,951.1,998.35,951.1,972.8,71803,2.2816
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-07-01,-5,979.95,984.9,953.0,974.8,36301,-0.5255
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-07-02,-4,983.0,1014.4,970.1,979.3,57439,-0.3764
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-07-03,-3,983.2,986.15,944.3,956.4,58210,-2.7258
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-07-06,-2,964.8,975.0,927.2,933.55,37959,-3.239
2026-07-08,ORCHPHARMA,pocket_pivot,100.0,2026-07-07,-1,928.9,958.35,916.75,924.65,49215,-0.4575
2026-07-08,INOXINDIA,pocket_pivot,98.9,2026-06-02,-25,1437.0,1460.2,1425.2,1452.2,78084,1.0578
2026-07-08,INOXINDIA,pocket_pivot,98.9,2026-06-03,-24,1457.7,1484.7,1431.5,1476.6,82867,1.2966
